class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42
FIST,0.8064634203910828,0.4399651885032654,-4.002336208941415e-05,0.7660318613052368,0.439243346452713,-0.09106910973787308,0.7347157001495361,0.4253183603286743,-0.16834868490695953,0.7291029095649719,0.42768990993499756,-0.23077645897865295,0.72920823097229,0.42224276065826416,-0.2951936721801758,0.7424256801605225,0.32228681445121765,-0.18679223954677582,0.739771842956543,0.30124974250793457,-0.27961865067481995,0.7379052639007568,0.28724342584609985,-0.34399908781051636,0.739807665348053,0.27703583240509033,-0.38900017738342285,0.7862887978553772,0.3081551790237427,-0.17777559161186218,0.7900070548057556,0.29818493127822876,-0.2964285612106323,0.7916947603225708,0.2871437966823578,-0.3779667913913727,0.7967177629470825,0.26995450258255005,-0.43859052658081055,0.8290131092071533,0.31092116236686707,-0.1660287231206894,0.8325732350349426,0.3301108181476593,-0.26600977778434753,0.8121029138565063,0.379822313785553,-0.2745024263858795,0.8003743290901184,0.4033825099468231,-0.2592628598213196,0.8636180758476257,0.33956480026245117,-0.15864194929599762,0.8653352856636047,0.3603072464466095,-0.23958134651184082,0.8465477228164673,0.4000803530216217,-0.24889178574085236,0.8331375122070312,0.4231936037540436,-0.24127215147018433,0.24968069791793823,0.44415897130966187,-0.00010399460734333843,0.3089883327484131,0.4028114676475525,-0.003414568491280079,0.35018810629844666,0.3623429834842682,-0.05162816494703293,0.38420841097831726,0.3417166471481323,-0.10382623225450516,0.38986292481422424,0.3301088213920593,-0.1549890637397766,0.2913711369037628,0.234205424785614,-0.09526154398918152,0.339941143989563,0.23826581239700317,-0.16137124598026276,0.36728787422180176,0.2733559310436249,-0.1799575239419937,0.3774952292442322,0.29903271794319153,-0.18352404236793518,0.26059895753860474,0.2595020532608032,-0.12586116790771484,0.32243117690086365,0.28384140133857727,-0.1909109205007553,0.35169121623039246,0.32792776823043823,-0.1828436255455017,0.35701292753219604,0.3499144911766052,-0.16892081499099731,0.24287855625152588,0.30840587615966797,-0.15951679646968842,0.30408015847206116,0.34662681818008423,-0.21074391901493073,0.3270941972732544,0.37633973360061646,-0.19058343768119812,0.3266882300376892,0.3857235014438629,-0.1727609932422638,0.23583915829658508,0.36570626497268677,-0.19317688047885895,0.2881024479866028,0.4035587012767792,-0.22697144746780396,0.30410903692245483,0.41832661628723145,-0.2196836918592453,0.3008691072463989,0.4182727336883545,-0.2155856490135193
FIST,0.814617931842804,0.45810195803642273,-8.789937965048011e-06,0.768648087978363,0.4599466919898987,-0.08195360749959946,0.7346625328063965,0.43701791763305664,-0.14655157923698425,0.7190516591072083,0.4219389259815216,-0.1989467740058899,0.7058805227279663,0.4125441610813141,-0.2592015862464905,0.7359490394592285,0.3416350185871124,-0.16405019164085388,0.7357631325721741,0.31128841638565063,-0.2467474490404129,0.7398690581321716,0.28818801045417786,-0.3047559857368469,0.7467008829116821,0.2670797109603882,-0.3466613292694092,0.7795779705047607,0.32598763704299927,-0.15905044972896576,0.7881357669830322,0.31462112069129944,-0.2714156210422516,0.7877354621887207,0.33124667406082153,-0.3321153521537781,0.788425624370575,0.3380010724067688,-0.3711525797843933,0.8219630718231201,0.3318704068660736,-0.15451183915138245,0.8321285247802734,0.3513428866863251,-0.25044432282447815,0.81715989112854,0.3909853398799896,-0.26236748695373535,0.8057950735092163,0.4045252203941345,-0.2549029290676117,0.859088659286499,0.35266923904418945,-0.15501461923122406,0.866554856300354,0.37113359570503235,-0.2338482290506363,0.8512545228004456,0.4017712473869324,-0.24707047641277313,0.8386409282684326,0.4112747311592102,-0.2450687736272812,0.2599931061267853,0.44358715415000916,-0.00011791934230132028,0.3153362274169922,0.4065921902656555,-0.012059884145855904,0.3603361248970032,0.37434351444244385,-0.06907002627849579,0.3950093984603882,0.35230422019958496,-0.12541425228118896,0.3821926414966583,0.34174883365631104,-0.17453055083751678,0.30411261320114136,0.23734712600708008,-0.11382108926773071,0.35858502984046936,0.25640276074409485,-0.1800435483455658,0.37038660049438477,0.2973244786262512,-0.18049244582653046,0.3669736385345459,0.31095197796821594,-0.17145447432994843,0.27119606733322144,0.25733911991119385,-0.13721156120300293,0.3325090706348419,0.30475765466690063,-0.2057468295097351,0.3471086621284485,0.3431504964828491,-0.18359652161598206,0.3422349691390991,0.3453139364719391,-0.16292554140090942,0.24976316094398499,0.3030552864074707,-0.16433803737163544,0.310913622379303,0.36811667680740356,-0.21897760033607483,0.32324153184890747,0.39304590225219727,-0.18767666816711426,0.31534242630004883,0.3860626220703125,-0.16403253376483917,0.23877307772636414,0.3595673441886902,-0.19276367127895355,0.2906768023967743,0.4144144654273987,-0.21989403665065765,0.3039551079273224,0.4265553057193756,-0.20822930335998535,0.29745930433273315,0.41875752806663513,-0.2040538191795349
FIST,0.8195203542709351,0.44712239503860474,-6.470199150498956e-05,0.7645596265792847,0.4283105731010437,-0.04904607683420181,0.7307441830635071,0.4140264689922333,-0.10310857743024826,0.7074617743492126,0.41638460755348206,-0.14848607778549194,0.6847415566444397,0.42519548535346985,-0.20704226195812225,0.7457804083824158,0.3226911723613739,-0.16067539155483246,0.7353074550628662,0.31531059741973877,-0.23969385027885437,0.7247709035873413,0.31008389592170715,-0.2946646213531494,0.7172080874443054,0.3116946220397949,-0.33054065704345703,0.7849040031433105,0.32573238015174866,-0.1653352826833725,0.7658007144927979,0.3644959330558777,-0.24589265882968903,0.7414181232452393,0.40688198804855347,-0.2740970849990845,0.7242762446403503,0.4401530623435974,-0.29082366824150085,0.8226069211959839,0.3527359366416931,-0.17040550708770752,0.8055048584938049,0.40514662861824036,-0.23763670027256012,0.7775982022285461,0.4422532320022583,-0.2541186809539795,0.7588844895362854,0.46303606033325195,-0.2571335434913635,0.8564465641975403,0.38831621408462524,-0.17485174536705017,0.8410037755966187,0.4346098303794861,-0.22695669531822205,0.818162739276886,0.46200692653656006,-0.240910142660141,0.8040494918823242,0.4752579629421234,-0.24574142694473267,0.24299880862236023,0.44681113958358765,-0.00012822524877265096,0.28916651010513306,0.39842796325683594,-0.01682823896408081,0.3333529531955719,0.35996779799461365,-0.06889183819293976,0.3748094439506531,0.3531298339366913,-0.11979453265666962,0.3891432583332062,0.37085577845573425,-0.17168575525283813,0.2899607717990875,0.26271361112594604,-0.1505889743566513,0.3483090102672577,0.2698644995689392,-0.21281930804252625,0.3724634051322937,0.3033301532268524,-0.21872545778751373,0.38197970390319824,0.3172086179256439,-0.21452276408672333,0.2672960162162781,0.2999493181705475,-0.16952580213546753,0.3338429033756256,0.3229489326477051,-0.24013416469097137,0.35911256074905396,0.3490331172943115,-0.24019524455070496,0.36938172578811646,0.3592558205127716,-0.2377801090478897,0.2520902454853058,0.3523379862308502,-0.18695206940174103,0.3147452473640442,0.3903816044330597,-0.24209922552108765,0.3349877595901489,0.407375693321228,-0.23084436357021332,0.33914685249328613,0.4137345552444458,-0.22476297616958618,0.24320799112319946,0.4107189476490021,-0.20610985159873962,0.2939903438091278,0.4435270130634308,-0.24234455823898315,0.31295713782310486,0.45601266622543335,-0.2465611696243286,0.3180113136768341,0.46340125799179077,-0.2577436566352844
FIST,0.826087236404419,0.4473564326763153,-5.333350054570474e-05,0.7650066018104553,0.4285503625869751,-0.04444161057472229,0.7317495346069336,0.4160907566547394,-0.10468042641878128,0.7086966633796692,0.4287704825401306,-0.15939760208129883,0.6877726316452026,0.456869900226593,-0.22675997018814087,0.7465624809265137,0.31251636147499084,-0.1524098664522171,0.7264071702957153,0.30952543020248413,-0.23566003143787384,0.7119787931442261,0.32228174805641174,-0.2890816926956177,0.7029322981834412,0.33955156803131104,-0.3163624703884125,0.787918210029602,0.3201989531517029,-0.15996749699115753,0.7521929740905762,0.37237268686294556,-0.23233334720134735,0.725283145904541,0.42394015192985535,-0.23787836730480194,0.7080116868019104,0.4563266932964325,-0.23351718485355377,0.824723482131958,0.35645779967308044,-0.17175520956516266,0.7889710068702698,0.416705846786499,-0.22669976949691772,0.764950692653656,0.4549609422683716,-0.2305627167224884,0.7508507966995239,0.4725295603275299,-0.22895216941833496,0.8541625142097473,0.4034580886363983,-0.18350382149219513,0.8243821859359741,0.45642682909965515,-0.21476979553699493,0.8026409149169922,0.482234388589859,-0.2148362100124359,0.7909953594207764,0.490945041179657,-0.21514330804347992,0.24629449844360352,0.4111298620700836,-2.42978803726146e-05,0.25267064571380615,0.3779972195625305,-0.07536520808935165,0.27945443987846375,0.3623541593551636,-0.139265775680542,0.3187910318374634,0.37228071689605713,-0.18560735881328583,0.3490014970302582,0.3825162947177887,-0.2374429851770401,0.26357126235961914,0.30995047092437744,-0.21087802946567535,0.3001214861869812,0.3168738782405853,-0.28443893790245056,0.33052879571914673,0.3390965759754181,-0.3314136564731598,0.34967532753944397,0.359322190284729,-0.3629303276538849,0.27038341760635376,0.32627084851264954,-0.19613993167877197,0.31839603185653687,0.332069456577301,-0.27103927731513977,0.35336828231811523,0.3553755283355713,-0.3068757653236389,0.3715403079986572,0.37955015897750854,-0.33407464623451233,0.2795451581478119,0.35143327713012695,-0.1795177459716797,0.32065215706825256,0.3676314353942871,-0.2557114064693451,0.35037368535995483,0.3973259925842285,-0.2868296504020691,0.3630680739879608,0.4220024347305298,-0.3032110035419464,0.28760722279548645,0.3844832479953766,-0.16536812484264374,0.31348031759262085,0.40945911407470703,-0.21993598341941833,0.3294137418270111,0.43290016055107117,-0.2447606921195984,0.33441272377967834,0.4518880248069763,-0.26720836758613586
FIST,0.8167860507965088,0.43988651037216187,-4.8025529395090416e-05,0.7523744702339172,0.415696918964386,-0.03836468234658241,0.7192679047584534,0.39892008900642395,-0.09229877591133118,0.6955856084823608,0.4104320704936981,-0.1373577117919922,0.6694408655166626,0.43486329913139343,-0.19574421644210815,0.7441385984420776,0.31013739109039307,-0.16665318608283997,0.7254772186279297,0.31484177708625793,-0.23941704630851746,0.7128686308860779,0.32963842153549194,-0.2920967638492584,0.7032665610313416,0.3477969169616699,-0.32446417212486267,0.7835583090782166,0.3258378505706787,-0.17127975821495056,0.7479389309883118,0.37966567277908325,-0.23102213442325592,0.7178846597671509,0.4327642321586609,-0.2327617108821869,0.6962450742721558,0.4714181423187256,-0.22928091883659363,0.8170254826545715,0.3662849962711334,-0.17875275015830994,0.7846615314483643,0.4211518168449402,-0.22100931406021118,0.7575576901435852,0.4647190570831299,-0.23116040229797363,0.73902428150177,0.495641827583313,-0.23920303583145142,0.8420305252075195,0.41607916355133057,-0.1876963973045349,0.8189383149147034,0.4586282968521118,-0.21714480221271515,0.7975151538848877,0.4907819628715515,-0.22032660245895386,0.7813243269920349,0.513880729675293,-0.22519902884960175,0.2002996802330017,0.4825545847415924,-9.126247459789738e-05,0.2507406175136566,0.4059736728668213,0.005639935843646526,0.31636494398117065,0.3537851572036743,-0.06454683840274811,0.3762531280517578,0.350497305393219,-0.13077698647975922,0.4004379212856293,0.3836824595928192,-0.1885407418012619,0.2745862603187561,0.25922518968582153,-0.16034959256649017,0.378843754529953,0.3053412437438965,-0.15528398752212524,0.36831972002983093,0.3528319299221039,-0.1144816055893898,0.34349557757377625,0.35259270668029785,-0.09264030307531357,0.2483089417219162,0.3126772344112396,-0.18929430842399597,0.370144248008728,0.3794354498386383,-0.19923801720142365,0.349280446767807,0.4136347770690918,-0.1343848705291748,0.3199002742767334,0.40269842743873596,-0.11128733307123184,0.23864799737930298,0.38032451272010803,-0.21288956701755524,0.35758763551712036,0.4529021978378296,-0.1992746889591217,0.3304729461669922,0.4693339169025421,-0.1171431615948677,0.30068743228912354,0.450120747089386,-0.09706508368253708,0.23983225226402283,0.4471087157726288,-0.23597250878810883,0.33624446392059326,0.4960011839866638,-0.2117954045534134,0.312789648771286,0.502269983291626,-0.1586938500404358,0.2814226746559143,0.4866606593132019,-0.1477859616279602
FIST,0.8120836019515991,0.4181327521800995,-6.656500772805884e-05,0.7512828707695007,0.40238142013549805,-0.04139011353254318,0.7148181200027466,0.39597856998443604,-0.09142757952213287,0.6922116875648499,0.41675060987472534,-0.13154205679893494,0.6691952347755432,0.4484933912754059,-0.18665121495723724,0.7387495040893555,0.3087705671787262,-0.1679724156856537,0.7109211683273315,0.34076812863349915,-0.241670161485672,0.6944599151611328,0.3881295919418335,-0.28512516617774963,0.6845875978469849,0.42575803399086,-0.3068546652793884,0.7761840224266052,0.3238464295864105,-0.17044711112976074,0.7453388571739197,0.3839716613292694,-0.23558001220226288,0.7190055251121521,0.4367913007736206,-0.24304112792015076,0.7050148844718933,0.46872368454933167,-0.2378993034362793,0.8071799278259277,0.36177000403404236,-0.17433768510818481,0.7813693284988403,0.4250960946083069,-0.22376084327697754,0.753716766834259,0.4697689414024353,-0.2336769998073578,0.7364572882652283,0.4980897009372711,-0.23826774954795837,0.8304497003555298,0.40738406777381897,-0.18010826408863068,0.8103285431861877,0.45985397696495056,-0.20871636271476746,0.788391649723053,0.4914410412311554,-0.21138343214988708,0.7725062370300293,0.5123454332351685,-0.21707545220851898,0.19466423988342285,0.4799906611442566,-0.00010404839849798009,0.23597347736358643,0.39498990774154663,0.018848206847906113,0.28494900465011597,0.33564993739128113,-0.03281091898679733,0.3261471092700958,0.31875231862068176,-0.08488082140684128,0.34899115562438965,0.33685657382011414,-0.13470199704170227,0.2766938805580139,0.2596215009689331,-0.15606734156608582,0.38017940521240234,0.32531625032424927,-0.15735068917274475,0.3763130307197571,0.37123939394950867,-0.12041635066270828,0.35844263434410095,0.36952507495880127,-0.10313933342695236,0.253203421831131,0.31758061051368713,-0.1898057907819748,0.3775561451911926,0.39180123805999756,-0.19714315235614777,0.3558618426322937,0.4227275848388672,-0.12850800156593323,0.3296910226345062,0.41052815318107605,-0.09805271774530411,0.24157525599002838,0.38910576701164246,-0.2135528028011322,0.3635159432888031,0.4650768041610718,-0.19962887465953827,0.3356897234916687,0.48211339116096497,-0.11980783939361572,0.30688804388046265,0.4589555859565735,-0.09474042057991028,0.24017304182052612,0.46264374256134033,-0.23850320279598236,0.33732870221138,0.5111904144287109,-0.21975961327552795,0.3152468204498291,0.5170605182647705,-0.16662193834781647,0.2859461009502411,0.49715760350227356,-0.15140560269355774
FIST,0.8142734169960022,0.4123256206512451,-0.00011545459710760042,0.7540849447250366,0.396629273891449,-0.04504452645778656,0.7122164368629456,0.395266056060791,-0.09585558623075485,0.6880303025245667,0.41873496770858765,-0.1349579393863678,0.67061448097229,0.45162832736968994,-0.18413855135440826,0.7394179701805115,0.3109496235847473,-0.17136001586914062,0.7096883058547974,0.36384689807891846,-0.23671364784240723,0.6979468464851379,0.41826754808425903,-0.2642976641654968,0.69195157289505,0.44999149441719055,-0.2772385776042938,0.7774162292480469,0.3298594355583191,-0.1714402735233307,0.7471356391906738,0.3999013900756836,-0.2320186197757721,0.725416362285614,0.45460399985313416,-0.23439788818359375,0.7144911289215088,0.48185810446739197,-0.22765587270259857,0.8086995482444763,0.36744385957717896,-0.1716289222240448,0.7837246656417847,0.4381938576698303,-0.22333933413028717,0.7605641484260559,0.4860690236091614,-0.22562353312969208,0.7468852400779724,0.5119559168815613,-0.22449347376823425,0.8324045538902283,0.4130603075027466,-0.17327672243118286,0.8134401440620422,0.4681462049484253,-0.20567931234836578,0.7944892644882202,0.5023578405380249,-0.20954978466033936,0.7820937633514404,0.5230486392974854,-0.21315956115722656,0.19496680796146393,0.4883747398853302,-8.359701314475387e-05,0.23071801662445068,0.40912121534347534,0.020864656195044518,0.2857168912887573,0.3518143892288208,-0.02227981947362423,0.3321194648742676,0.3347281217575073,-0.0657811388373375,0.36027395725250244,0.3473901152610779,-0.10844989866018295,0.28288424015045166,0.2883969843387604,-0.15141348540782928,0.3782460689544678,0.34206700325012207,-0.14936313033103943,0.38589584827423096,0.3838658034801483,-0.11925284564495087,0.3783661723136902,0.3898185193538666,-0.10652477294206619,0.2636033296585083,0.3449621796607971,-0.1824905276298523,0.3770948052406311,0.41164714097976685,-0.17849357426166534,0.3578912913799286,0.44292783737182617,-0.10635348409414291,0.3340582549571991,0.4344024360179901,-0.07340137660503387,0.25353461503982544,0.41356614232063293,-0.2034001648426056,0.36430761218070984,0.4799859821796417,-0.18086275458335876,0.33785414695739746,0.4951174259185791,-0.0980604961514473,0.31155696511268616,0.4758768677711487,-0.06914538145065308,0.2521430552005768,0.4830905795097351,-0.2259490042924881,0.3414062261581421,0.5256330370903015,-0.20065253973007202,0.3184290826320648,0.5252748131752014,-0.14258767664432526,0.2906172573566437,0.5040872097015381,-0.12070994079113007
FIST,0.8043887615203857,0.41282328963279724,-0.00010696289973566309,0.7453073859214783,0.4056193232536316,-0.046324294060468674,0.7056687474250793,0.40801721811294556,-0.09904905408620834,0.6871581673622131,0.43025195598602295,-0.14117684960365295,0.681300163269043,0.46310126781463623,-0.1913401037454605,0.7342276573181152,0.3243025243282318,-0.17502754926681519,0.7087678909301758,0.3771478831768036,-0.24050383269786835,0.6978601217269897,0.4297298789024353,-0.26811835169792175,0.6920585632324219,0.45857101678848267,-0.28111839294433594,0.7728358507156372,0.3387412428855896,-0.17506718635559082,0.7478320598602295,0.4125952124595642,-0.23798301815986633,0.7260761857032776,0.464253306388855,-0.24380327761173248,0.7147899270057678,0.4902287721633911,-0.2409307360649109,0.8052929639816284,0.37211719155311584,-0.17536470293998718,0.7851896286010742,0.44736626744270325,-0.2268027812242508,0.7609583139419556,0.4905815124511719,-0.22806446254253387,0.7468720078468323,0.5133938193321228,-0.22659505903720856,0.829728364944458,0.411955326795578,-0.17660067975521088,0.8145834803581238,0.47390446066856384,-0.20950636267662048,0.7952873110771179,0.5029280781745911,-0.21404141187667847,0.7835552096366882,0.5196630954742432,-0.21792739629745483,0.19896169006824493,0.49447670578956604,-8.741203782847151e-05,0.23968005180358887,0.41690245270729065,0.01886439137160778,0.2978079915046692,0.3667684495449066,-0.028108075261116028,0.34414395689964294,0.35719242691993713,-0.07413031160831451,0.3676043152809143,0.37869787216186523,-0.11023911088705063,0.29984164237976074,0.3035142123699188,-0.17052516341209412,0.40410739183425903,0.3680316209793091,-0.16541431844234467,0.39851492643356323,0.41253700852394104,-0.11919091641902924,0.3785489499568939,0.4183608293533325,-0.09266183525323868,0.2759060263633728,0.3611436188220978,-0.1998816728591919,0.39688172936439514,0.43563956022262573,-0.19614648818969727,0.377044677734375,0.46992027759552,-0.11987316608428955,0.3518681526184082,0.4638957977294922,-0.08188237994909286,0.2609958052635193,0.4319745600223541,-0.2182205319404602,0.3760828971862793,0.49605053663253784,-0.19650311768054962,0.3517512083053589,0.5162447690963745,-0.11278314888477325,0.32645291090011597,0.50242680311203,-0.08011000603437424,0.25480571389198303,0.5036841630935669,-0.23670440912246704,0.34813162684440613,0.5417003631591797,-0.21516165137290955,0.3276113271713257,0.5424969792366028,-0.1592455953359604,0.30124253034591675,0.5232011675834656,-0.1346738189458847
FIST,0.8165876269340515,0.4367743134498596,-9.708576544653624e-05,0.7573611736297607,0.43037843704223633,-0.04523010551929474,0.7187020182609558,0.4295475482940674,-0.09536613523960114,0.7009716629981995,0.44972851872444153,-0.13720464706420898,0.6963077783584595,0.4829818308353424,-0.1896519809961319,0.7433714270591736,0.3429897725582123,-0.15989041328430176,0.7195268869400024,0.37023109197616577,-0.22697816789150238,0.7063162922859192,0.42167261242866516,-0.26251575350761414,0.698955774307251,0.4566862881183624,-0.2806033194065094,0.7809506058692932,0.3567430377006531,-0.16279110312461853,0.7560160756111145,0.40196704864501953,-0.2274142950773239,0.7319023609161377,0.4566250443458557,-0.24702349305152893,0.7201834321022034,0.4903871417045593,-0.2520228922367096,0.8118712902069092,0.38782405853271484,-0.16665251553058624,0.7911480665206909,0.4398108422756195,-0.22413337230682373,0.7649876475334167,0.4867096543312073,-0.23758938908576965,0.7504570484161377,0.516879677772522,-0.24274620413780212,0.8348935842514038,0.4273974597454071,-0.1721142679452896,0.8185043334960938,0.47141212224960327,-0.2080308198928833,0.797971248626709,0.5036338567733765,-0.21541355550289154,0.7849008440971375,0.5266463756561279,-0.21965445578098297,0.2084687203168869,0.5078783631324768,-0.00010693252988858148,0.25108814239501953,0.4245677590370178,0.024171218276023865,0.3154734671115875,0.3731527328491211,-0.015807390213012695,0.371182382106781,0.36715441942214966,-0.053945232182741165,0.40355607867240906,0.38392317295074463,-0.08091219514608383,0.30534014105796814,0.31851330399513245,-0.15711501240730286,0.40155041217803955,0.3684077858924866,-0.14367921650409698,0.4000846743583679,0.4133363664150238,-0.09203639626502991,0.3818509578704834,0.4227464497089386,-0.05868684872984886,0.2836689054965973,0.37427541613578796,-0.186632439494133,0.39710307121276855,0.4398972988128662,-0.17383316159248352,0.37749212980270386,0.4730057716369629,-0.0929441973567009,0.3511725664138794,0.46833112835884094,-0.054421886801719666,0.27133816480636597,0.44379010796546936,-0.20541319251060486,0.38226407766342163,0.4983137249946594,-0.17835542559623718,0.3564680218696594,0.518785297870636,-0.0951026976108551,0.330023854970932,0.5095049142837524,-0.06334243714809418,0.26824620366096497,0.5133192539215088,-0.22350983321666718,0.35738223791122437,0.543901801109314,-0.1931590884923935,0.33613744378089905,0.547193169593811,-0.13704076409339905,0.3087218701839447,0.5328444242477417,-0.11528170853853226
FIST,0.8140296936035156,0.4313383102416992,-9.756632061908022e-05,0.7623574137687683,0.422030508518219,-0.043959032744169235,0.7264688014984131,0.4213370084762573,-0.09397130459547043,0.7055807709693909,0.4375791847705841,-0.13307130336761475,0.6938114762306213,0.46340981125831604,-0.18222086131572723,0.7486389875411987,0.34555739164352417,-0.16034777462482452,0.7220715284347534,0.3901802897453308,-0.22058025002479553,0.7100907564163208,0.43910256028175354,-0.24824915826320648,0.7024455666542053,0.46970489621162415,-0.26240095496177673,0.7830809354782104,0.3600989580154419,-0.16248776018619537,0.7604866623878479,0.41766443848609924,-0.22545404732227325,0.7388110160827637,0.4744318723678589,-0.23791581392288208,0.7283427119255066,0.5090219378471375,-0.24040918052196503,0.8134133815765381,0.38886892795562744,-0.1609252393245697,0.7974949479103088,0.4495178163051605,-0.2169400155544281,0.7726427912712097,0.49633342027664185,-0.22465218603610992,0.7585840225219727,0.5250705480575562,-0.22587722539901733,0.8393542766571045,0.4255571961402893,-0.16162055730819702,0.828967809677124,0.4632052481174469,-0.1985272467136383,0.8158573508262634,0.4954962730407715,-0.20497524738311768,0.8078997135162354,0.5175652503967285,-0.20926032960414886,0.20828592777252197,0.5102550387382507,-8.235585846705362e-05,0.2558531165122986,0.4261776804924011,0.02180718444287777,0.3247213661670685,0.37980908155441284,-0.024117009714245796,0.3841201663017273,0.38412603735923767,-0.06611255556344986,0.41436371207237244,0.4133051335811615,-0.09606495499610901,0.3157426118850708,0.3183763027191162,-0.16453105211257935,0.41582155227661133,0.3875625729560852,-0.15089693665504456,0.4060916006565094,0.429191917181015,-0.10027237981557846,0.3834536671638489,0.42994943261146545,-0.06994467228651047,0.2912473678588867,0.37699124217033386,-0.19482362270355225,0.4075934886932373,0.45520976185798645,-0.18330509960651398,0.38541093468666077,0.4821165204048157,-0.10571733117103577,0.3593273162841797,0.4740687310695648,-0.0706801638007164,0.276750385761261,0.4497704803943634,-0.2134830206632614,0.3900603950023651,0.5156488418579102,-0.18159650266170502,0.36214590072631836,0.5283763408660889,-0.09688727557659149,0.3353750705718994,0.5128123760223389,-0.06842600554227829,0.2723793387413025,0.5215935111045837,-0.23271137475967407,0.3650771975517273,0.5552500486373901,-0.1980127990245819,0.34125933051109314,0.5548394918441772,-0.1395190954208374,0.3123183250427246,0.5378682613372803,-0.11832147091627121
FIST,0.8252562284469604,0.4447403848171234,-8.585969044361264e-05,0.7768120765686035,0.4346301257610321,-0.0402153842151165,0.7407639622688293,0.42958128452301025,-0.08811865001916885,0.7197725176811218,0.43867227435112,-0.12647958099842072,0.7069652080535889,0.45717743039131165,-0.1737734079360962,0.7601845264434814,0.3549472689628601,-0.15310612320899963,0.7317320704460144,0.38201063871383667,-0.21560201048851013,0.7133803963661194,0.42763641476631165,-0.24582913517951965,0.7032289505004883,0.4607623219490051,-0.26065438985824585,0.7944657206535339,0.3711736500263214,-0.15932618081569672,0.771643877029419,0.3991221785545349,-0.22732092440128326,0.7449173331260681,0.4516293704509735,-0.2536626160144806,0.7324444055557251,0.48983803391456604,-0.2648828327655792,0.8243777751922607,0.40119755268096924,-0.16170534491539001,0.8070403337478638,0.4396606683731079,-0.222786083817482,0.7782715559005737,0.4853750765323639,-0.23822927474975586,0.7623264789581299,0.5169206857681274,-0.24339020252227783,0.8483096361160278,0.43722906708717346,-0.16531386971473694,0.8360074758529663,0.47115346789360046,-0.20809687674045563,0.8189869523048401,0.5021741390228271,-0.22094427049160004,0.8071303963661194,0.5243352651596069,-0.22680722177028656,0.2167763113975525,0.511695921421051,-7.52144114812836e-05,0.25990158319473267,0.42993366718292236,0.03669257462024689,0.33184465765953064,0.3852231800556183,0.0013078543124720454,0.39917367696762085,0.39386266469955444,-0.02958092652261257,0.43240106105804443,0.42056334018707275,-0.04385800287127495,0.3317001163959503,0.3193885087966919,-0.14515133202075958,0.4298103451728821,0.3923831582069397,-0.13189664483070374,0.40855592489242554,0.4289678931236267,-0.08401022106409073,0.382180780172348,0.42116448283195496,-0.053232934325933456,0.3103847801685333,0.37623631954193115,-0.18119683861732483,0.42272835969924927,0.45421406626701355,-0.17115816473960876,0.3973079025745392,0.4834563434123993,-0.10206367820501328,0.3733401894569397,0.4772035777568817,-0.06932125240564346,0.2968325912952423,0.44838014245033264,-0.20502221584320068,0.4054231345653534,0.5119318962097168,-0.17437665164470673,0.37591296434402466,0.5296635627746582,-0.0975671112537384,0.35152214765548706,0.5173808336257935,-0.0703120082616806,0.2899312973022461,0.5224176645278931,-0.22687989473342896,0.3752826452255249,0.5495184063911438,-0.18960349261760712,0.3518624007701874,0.5541368722915649,-0.13542380928993225,0.32775062322616577,0.5429010987281799,-0.11497324705123901
